gene,MetS,SI
NUCKS1,-2.517263271,2.372319221
NUDC,3.4869839060000003,6.2153523260000005
NUDCD1,-2.6016875319999997,-3.3313672530000003
NUDCD2,3.38354727,-2.440807886
NUDCD3,5.158302029,-11.97515223
NUDT1,1.5857267990000001,8.037726091
NUDT12,-3.49175611,2.1173115940000002
NUDT13,0.174446295,-11.53469349
NUDT14,-1.8573972019999998,5.66886338
NUDT15,-0.34720996200000004,-10.57896194
NUDT16L1,4.273450809,-10.64607398
NUDT17,0.099541435,-0.828712641
NUDT2,3.0907312,4.745527622
NUDT21,-3.2632368510000003,-2.530250082
NUDT22,7.9890313420000005,5.258684233
NUDT4,-2.662371394,-3.603112228
NUDT4B,9.907615821,-4.4466440060000005
NUDT5,-4.875116696,-3.984943527
NUDT6,-0.019094776,-7.345597392
NUDT8,11.2708723,2.171520985
NUDT9,-1.746606043,-11.95978144
NUF2,2.65248219,3.7395997530000002
NUFIP1,-0.027834802000000002,-10.05888669
NUFIP2,-3.008823453,-5.649097557999999
NUGGC,4.280494288,7.761837234
NUMA1,5.244053903999999,-7.813206447000001
NUMB,-0.8513025240000001,-5.279933829
NUMBL,5.190204774,-11.34834531
NUP107,-3.611229955,-4.443420338
NUP133,2.871382713,-6.902464884
NUP153,-0.15135937900000002,-4.098199769
NUP155,5.702599017000001,-5.70255086
NUP160,0.681409719,-10.05777116
NUP188,9.866740021,-2.0047386030000003
NUP205,1.338267422,-10.80218549
NUP210,11.86444034,3.0960916210000002
NUP210L,4.953684456,-0.171524457
NUP214,-2.310410221,7.630722046
NUP35,-3.94618226,-8.667475777
NUP37,-1.019488666,3.7105247410000004
NUP43,-4.818573208,-7.5884987960000005
NUP50,1.140602533,-8.607137071
NUP54,2.0775155730000003,-7.353431748999999
NUP58,-5.779071965,-3.359042601
NUP85,1.698022729,-12.06357414
NUP88,-0.17474374,1.514455956
NUP93,9.658934057,0.499425148
NUP98,9.011119254,-0.138743724
NUPL2,-3.648040565,-6.083091297
NUS1,-1.4238169509999998,-6.824056875
NUSAP1,2.340610182,5.572120896
NUTF2,1.052266031,-3.150650662
NUTM2B,3.158717489,-11.44610663
NUTM2G,2.990114454,3.883178745
NVL,4.216382832,-7.264200596
NXF1,2.244503479,-12.04403285
NXN,6.909229452999999,-10.30399237
NXPE3,-0.776202691,-11.28024899
NXPH4,2.7732286839999998,4.240338557
NXT1,-1.091071663,2.428376942
NXT2,-3.7730221889999997,-3.417707675
NYAP1,9.665881009,4.666142448
OAF,8.963109056,-9.447553262000001
OARD1,-1.6388280069999999,-4.985581659
OAS2,-6.858656402,0.25344295699999997
OAS3,-6.423194396,-0.837813547
OASL,-5.244854226,1.031938493
OAT,4.13110306,-6.445185399
OAZ1,-1.454291609,9.00542022
OAZ2,-4.386044215,-7.993134336000001
OAZ3,11.60648018,-0.209125282
OBSCN-AS1,-1.042932164,-9.968389486
OBSCN,5.518882044,-6.736861702000001
OBSL1,-6.08475325,-1.110006353
OCEL1,3.406920263,-11.15899494
OCIAD1,0.43110842299999996,-11.51849397
OCIAD2,-4.05854049,-5.965430952999999
OCM,2.89996385,1.029433773
OCRL,2.06734379,-11.41710366
ODC1,0.66168143,-0.39553318
ODF2,7.840202037,-6.885709976
ODF2L,0.33654797799999997,-4.41274883
ODF3B,0.6482525920000001,-1.763384297
ODR4,-3.7955107160000003,-2.984872193
OFD1,2.0684345019999997,-10.40665491
OGDH,11.30645292,-0.056455833
OGFOD1,5.649205547,-7.06013478
OGFOD2,2.273040255,-0.857369292
OGFOD3,9.987672287999999,-8.531099702999999
OGFR,7.941706111,-0.348299973
OGFRL1,-5.073444489,-8.159951276000001
OGFRP1,-0.17130089399999998,-8.690161457
OGG1,7.6453114289999995,-9.767319362
OGT,-0.31986813,-8.798709891
OLA1,7.660992854,-7.129387303
OLFM1,7.6177245870000005,-0.23341446899999999
OLFM2,2.169421704,-9.486730123
OLFM4,10.75757561,-7.334209031
OLFML2A,-4.077346352,-2.711344043
OLFML2B,8.949906376,4.684866809
OLIG1,9.57571201,-3.2400967080000003
OLR1,10.16831824,-6.7994867779999995
OMA1,-2.53558374,-8.5907779
OMG,-5.0672570310000005,-5.612812416000001
OPA3,4.248465915,-7.671323815
OPHN1,-3.333971277,-1.314109708
OPLAH,8.440044348999999,7.321195207000001
OPN1SW,-3.160361057,-6.665022905
OPN3,0.212554823,-6.861934531
OPRL1,5.179560962,-3.623820471
OPTN,0.093592064,9.058301166
OR2B6,-1.577565413,-5.670236637
OR52B3P,1.907389194,6.825157697000001
OR52N4,-6.48352933,-1.713759181
OR7E38P,9.38193177,0.879428123
ORAI2,-3.78238179,-0.828334745
ORAI3,7.9636104329999995,0.8864301790000001
ORC1,4.714134918,5.831469941
ORC2,-3.99468647,-9.186860628
ORC3,2.614283964,-10.51916023
ORC4,3.818025939,-9.185604852
ORC5,7.526000423999999,-7.594595954
ORC6,0.21779395199999999,-6.400581087999999
ORMDL1,-0.442729166,-9.369566614
ORMDL2,-4.259351018,2.8731585139999996
ORMDL3,3.232698216,6.3843900829999995
OS9,3.46639988,0.264026732
OSBP,5.635482767999999,-9.705448115
OSBP2,-0.294165102,7.258758816
OSBPL10,-2.090097577,-8.448866123
OSBPL11,-4.525138966,-6.084441409
OSBPL1A,-3.9947285339999996,-7.47238136
OSBPL2,-0.141635047,-7.094421372
OSBPL3,1.396661245,-4.46047821
OSBPL5,10.68441845,5.976567494
OSBPL8,-2.78080577,4.381817544
OSBPL9,3.9035591,-10.58453272
OSCAR,1.463413371,7.709015275
OSCP1,4.181438143,-2.674616847
OSER1,-0.561971282,-3.4086786389999997
OSGEP,0.9930218209999999,-7.008329457
OSGEPL1,5.38396685,-10.20097465
OSGIN1,6.777679557999999,5.236830877
OSGIN2,-6.111507465,-6.033736447000001
OSM,1.047414366,5.499206602999999
OSTF1,-4.629244957,-1.139891562
OSTM1,-4.8086101139999995,-5.746848516
OTOF,1.35758573,2.419522205
OTUB1,5.084163035,8.320192485
OTUB2,-3.7178949,-3.084616234
OTUD1,-2.647891088,-10.112262199999998
OTUD3,-2.417365909,-7.811343127000001
OTUD4,1.0703785609999998,-2.718530564
OTUD5,7.182114013,0.750676874
OTUD6B,-0.777981502,-3.3942047360000003
OTUD7A,5.6395495460000005,5.097108266
OTULIN,3.6484949319999997,3.075915157
OTULINL,-0.931291324,-7.085600992000001
OTX1,-3.949595998,7.478693185
OVGP1,-0.5650695029999999,-10.90285289
OXA1L,4.316156242,-3.991291145
OXCT1,-0.300720433,-4.704885831
OXER1,7.406891406000001,6.768422945
OXNAD1,1.5250660790000001,-7.387128434
OXR1,-2.19193121,-6.463576862
OXSM,2.178686317,-6.964576162999999
OXSR1,2.801952738,5.747023167999999
OXTR,-7.666469758,-5.528644838
P2RX1,-0.7771519570000001,1.9175439269999999
P2RX4,7.686663338,-7.109409384
P2RX5,-3.22853669,-9.951337172
P2RX6,-5.350825021,-2.873342974
P2RX7,7.471954762,-2.349753189
P2RY10,-6.490716732,-7.534842171
P2RY12,-8.283540977000001,-3.472697545
P2RY13,-4.077069918,-1.899856351
P2RY14,1.30954329,0.169813115
P2RY2,3.437013363,5.772587356
P2RY6,8.501688896000001,0.098795559
P2RY8,9.018125077,-0.567625927
P3H1,1.5938689680000002,-0.10005941
P3H2,1.64490945,-5.898768034
P3H3,-1.901910098,-5.467998467
P3H4,1.886489729,-9.275496929
P4HA1,3.286948353,-8.62843548
P4HA2,7.1378865320000005,-3.1037471689999996
P4HB,12.01303174,-1.811942706
P4HTM,3.9474427089999997,-8.234331292
PA2G4,7.189494702999999,5.7376545310000004
PAAF1,-5.597762315,-6.573091512
PABPC1,3.882028521,-12.01872447
PABPC1L,8.662872893,-6.30227631
PABPC3,4.496093223,-10.95203883
PABPC4,8.37848235,-8.394381794
PABPN1,1.15761967,4.938861274
PACRGL,-4.530060234,-4.150373084
PACS1,4.981273291,3.368709843
PACS2,7.335987153,-5.655926933
PACSIN1,3.044919101,-3.7760235910000004
PACSIN2,-5.881836505,0.32455873
PADI2,2.8689384810000003,1.600396165
PADI4,3.5460184089999998,8.321825788
PAF1,2.998150305,4.486616905
PAFAH1B1,-3.2994858810000003,-0.802104391
PAFAH1B2,2.476003139,-0.9565154790000001
PAFAH1B3,2.24570718,6.406754241000001
PAFAH2,3.60564009,-1.456926376
PAG1,-4.384644347,-4.204414867
PAICS,2.60425187,-5.562062889
PAIP1,-2.4593218119999998,-5.113756619
PAIP2,-2.01210334,-8.829034945
PAIP2B,-1.650928161,-11.44743714
PAK1,-2.131095806,-3.4858310660000003
PAK1IP1,1.260587317,-5.2036991960000005
PAK2,0.815230233,-5.300931763
PAK4,10.95832986,-5.669698695
PAK6,-1.3638745559999998,3.014901467
PALB2,-5.328509673,-2.125288383
PALD1,2.7639269860000004,-11.7380945
PALLD,-1.602134369,-4.429026599999999
PAM,-1.3793972230000002,-5.975006072999999
PAN2,1.22004254,-10.97774166
PAN3,-1.482356465,-8.532782643
PANK1,-4.272463861,-7.797982506
PANK2,-0.873935745,0.24399903
PANK3,-2.90947595,-5.338837602
PANK4,4.857276687,-5.528293187999999
PANX1,-2.342704926,4.430587313
PANX2,1.420275256,-5.465355897
PAOX,0.458960291,5.189064369
PAPLN,-0.462498515,-8.450694256
PAPOLA,-4.840452656,-6.196508211
PAPOLG,-3.6917847810000004,-5.744126632
PAPSS1,7.348272367000001,-7.272907214
PAQR3,0.6890032840000001,-4.394237194
PAQR4,10.42372612,3.6434630969999997
PAQR6,10.61678738,0.077383158
PAQR7,3.437437927,-4.512766985
PAQR8,1.590073342,-11.36393175
PARD3,-6.040998067,1.741360931
PARD6A,2.3361930159999997,-2.8755185
PARD6B,1.937309124,-7.467803084
PARD6G,8.938735916,-4.642057625
PARK7,1.230473055,8.497554031
PARL,7.09573175,-3.199200128
PARM1,-4.291350404,-4.771311599
PARN,2.835944735,-7.376078703999999
PARP1,7.5700192610000006,-3.836789057
PARP10,4.020671139,-4.952431899
PARP11,-3.0223085910000003,-2.64832443
PARP12,-5.042503504,-4.665662771
PARP14,-1.4240812569999999,-0.68175356
PARP15,3.518885797,-7.012704807
PARP16,3.241591362,-10.63201447
PARP2,2.9472663260000003,-3.156450032
PARP3,6.171392127000001,-0.24897006300000002
PARP4,5.64858369,6.635627888999999
PARP6,5.067895987,-10.0031254
PARP8,0.504369276,-8.456692201000001
PARP9,-2.512563683,0.145487103
PARPBP,0.5951938960000001,3.153131215
PARS2,0.062814547,1.913268131
PARVB,-2.0382659569999997,9.224258964
PARVG,5.517763257,2.7716751389999996
PASK,6.075814362999999,-10.79644042
PATJ,-0.961968232,-9.80732169
PATL1,2.048974849,-9.918078571
PATZ1,4.569368676,-11.75072821
PAWR,-7.547461851,-5.634180656
PAX5,-6.991429097,-4.5048007619999995
PAX6,-0.013510751000000001,-8.763986808
PAX8-AS1,-7.491231579,3.377141533
PAX8,-5.9582526410000005,5.588673443999999
PAXBP1,-1.84072645,-9.672716026
PAXIP1,0.130235875,-1.683559007
PAXX,4.104039221,8.779540954
PBDC1,-1.974264295,-5.243354367
PBLD,-5.999707552,-6.1399333
PBRM1,-1.0336373140000001,-2.0885317
PBX1,-6.152451463999999,-4.92720761
PBX3,1.649372419,-10.05303338
PBX4,6.021492198,-10.91304198
PBXIP1,1.0241074209999999,-5.3679677969999995
PC,5.76954339,-6.146059056
PCBD1,8.100316562,3.013201516
PCBD2,-5.76473873,-5.965851568
PCBP1-AS1,-1.9784704469999999,-4.198577234
PCBP1,6.198506466,-0.674209685
PCBP3,7.682041647999999,-1.8369033780000001
PCBP4,10.69241588,-1.82539658
PCCA,10.99650924,-3.756399455
PCCB,10.42797588,-4.626527945
PCDH1,-0.8773572629999999,3.361273077
PCDH12,6.487786476,-9.532251237
PCDH9,-6.554921444,-5.379676771000001
PCED1A,3.2988617239999996,-9.841150099999998
PCED1B,5.876798315,-8.479283037
PCF11,-0.6884337159999999,-8.144491193
PCGF1,3.0595864689999996,5.975663842
PCGF3,-2.8038095739999997,-9.836837475
PCGF5,-2.158117207,4.994024962
PCGF6,-1.280027383,-10.19008449
PCID2,1.157423026,-9.335409487
PCIF1,7.949294222000001,-3.18848106
PCK2,10.21130147,-2.584989849
PCLAF,2.424384105,3.812369478
PCM1,0.561236899,-8.474062604
PCMT1,4.297512737,-1.998830665
PCMTD1,-4.977023126000001,-5.326336562
PCNA,2.884287775,1.815025125
PCNP,-2.072091335,-8.941760511
PCNT,11.16505903,-2.897553427
PCNX1,-2.504108448,6.7225200439999995
PCNX2,5.428108859,-6.06902412
PCNX4,0.0008255010000000001,-6.796567104
PCOLCE,7.979497875,8.187433468
PCP2,-5.113491786,-3.451373722
PCSK1N,6.2616509229999995,-8.523104853
PCSK4,8.202699949,-9.373586465
PCSK5,-0.960207321,-2.758615054
PCSK6,-6.291507589,4.647410492
PCSK7,4.893789341000001,-1.554171264
PCTP,4.2652673189999994,-7.486288132
PCYOX1,1.5690692330000002,-5.821737174
PCYOX1L,4.702184611,-11.32494646
PCYT1A,2.7644858880000003,-6.918537036
PCYT1B,-8.945551238,2.144473411
PCYT2,8.238208905,-0.649630559
PDAP1,2.923981123,2.676367501
PDCD1,6.723836507000001,5.714876908
PDCD10,-2.1828837180000003,2.101205603
PDCD11,1.835456655,-1.120043179
PDCD2,-1.092661836,-7.549556271
PDCD2L,1.107028591,-2.049651116
PDCD4,-5.724350846,-9.227436562000001
PDCD5,4.540355543,-0.310003958
PDCD6IP,1.8483697909999999,-8.706510256
PDCD7,-0.441824271,-9.522314413
PDCL,2.459348329,-7.441706502000001
PDCL3,3.758101504,-2.44768075
PDE12,-1.34072605,-2.169630429
PDE1B,-1.794193529,6.177451209
PDE2A,-2.7175658730000003,8.206811558
PDE3B,-1.088603238,-9.121876208
PDE4A,2.243464503,5.785150744
PDE4B,-4.030136845,-8.694900391000001
PDE4D,-3.662711921,-6.253836303
PDE4DIP,-0.8299518140000001,-9.358703533
PDE5A,-6.368252202000001,-8.523816477999999
PDE6B,6.600771441,-9.958494783999999
PDE6C,-3.686912674,-5.225199863
PDE6D,-2.375634292,-8.692125046000001
PDE7B,-8.768800412000001,-2.313048522
PDE8A,-1.724893988,-9.912807417
PDE8B,-0.37152508700000003,-6.574673275
PDE9A,-1.221298483,-0.7073832609999999
PDGFB,1.579291188,-4.384999786
PDGFC,3.025072383,-5.5173734539999995
PDGFD,0.001629061,7.329580742999999
PDGFRB,1.101721057,7.204247296
PDHA1,-1.7003100080000002,-0.017203442
PDHB,3.0086719860000004,-7.688997177
PDHX,2.018940572,-9.049969629
PDIA3,10.54360811,1.393718216
PDIA3P1,12.34415706,-0.682867285
PDIA4,10.38028559,2.050626423
PDIA5,6.954459517,-6.572158008
PDIA6,10.24279322,-1.82262173
PDIK1L,-0.9254336040000001,-1.212590762
PDK1,1.362414901,-9.660169794
PDK2,11.33091955,1.5531605780000002
PDK3,6.875634257000001,7.498712766000001
PDK4,1.028499384,-6.00080615
PDLIM1,-4.81414573,5.160652609
PDLIM2,4.776287119,-10.48255017
PDLIM5,-4.822065297,-10.01095087
PDP1,1.300037576,-4.792358031
PDP2,-5.794513816,-8.005497362
PDPK1,1.062480206,-8.390201599
PDPR,8.91983376,-6.039839607
PDRG1,6.894926087000001,0.964662198
PDS5A,-0.914435808,-5.118479355
PDS5B,-3.30199736,-0.10771719800000001
PDSS1,5.81521232,-8.838965647
PDSS2,3.8187433680000002,-3.862886258
PDXDC1,-0.10971181699999999,-6.486289275
PDXK,5.168429167,7.854334932
PDZD11,5.32781578,1.8054711069999998
PDZD2,-0.7567370729999999,0.528172321
PDZD3,7.466154734,-1.4493230990000001
PDZD4,3.5175831580000003,1.48227733
PDZD7,7.88338924,-8.980668051
PDZD8,-2.173608302,2.747465381
PDZK1,1.5850311209999999,10.32714329
PDZK1IP1,4.109877772,7.489116051
PEA15,6.805228985,-8.642700887
PEAK1,-6.265559869,-0.74553916
PEAK3,7.642198566,3.6421534980000003
PEAR1,-4.456347504,2.463051545
PEBP1,6.348419033,-10.19879874
PECR,-6.3498286020000005,-3.211569922
PEF1,1.499794096,2.9478301389999997
PELI2,-3.167294988,-7.142448205
PELI3,5.503704301,-0.912942004
PELO,4.17513592,6.366655555
PELP1,9.349965758,-3.459391183
PEMT,9.061238975,0.120275484
PEPD,13.70621774,-2.003590668
PER2,-4.360819388,-5.674008238
PER3,-0.691047146,-4.554877867
PERP,3.384736792,-9.151890285
PES1,6.944518229,2.711168222
PEX1,-3.554403633,-8.42653109
PEX10,7.614373329,-8.285133771
PEX11A,-3.367286211,-6.060988481
PEX11B,5.623445468,-5.262174525
PEX11G,8.278632795,-9.016899993
PEX12,3.301874637,-11.1146644
PEX13,-0.999586634,0.9620362640000001
PEX14,11.38850678,-8.350826803
PEX16,3.4188113839999996,8.853606695
PEX19,3.958801092,-12.1531079
PEX2,-3.5572981319999997,0.11039171699999999
PEX3,0.405797833,-0.246802045
PEX5,4.820148409,-11.72590951
PEX6,5.116744314,6.673958595
PEX7,2.204518222,-7.813181673
PF4,-8.814009262999999,1.6825405759999998
PF4V1,-6.506479408,-2.315590705
PFAS,7.163296293999999,-10.76936526
PFDN1,-0.46263660700000003,-2.8694421560000003
PFDN2,8.865504996,-5.92582113
PFDN4,2.4957240990000003,-4.1096994769999995
PFDN5,4.602691639,7.753212737999999
PFKFB1,7.924864352,-0.542330827
PFKFB2,2.682416777,-10.53194064
PFKFB3,4.167802498,1.003756957
PFKFB4,0.936347332,0.20942430399999998
PFKL,11.25642576,-0.618411274
PFKM,6.086002568,-9.599424236
PFKP,-1.492361482,6.710171569
PFN1,2.1993483119999997,9.007880575
PFN2,3.260223696,-11.43275759
PGAM1,12.72261534,-3.369895927
PGAP2,6.221139967,-10.14035331
PGAP3,10.03142198,-5.2605360889999995
PGBD1,-0.191180442,-9.606407498
PGBD2,-1.629086048,-6.899003616
PGBD4,-4.615661061,-2.389068422
PGD,5.381540246,9.324703439
PGF,5.982552527999999,6.319064569
PGGHG,6.189681061,-2.737929919
PGGT1B,2.161109351,-5.309906605
PGK1,5.1598624939999995,-5.579159245
PGLYRP1,2.900212924,9.081946272
PGLYRP2,8.732491865,-6.862301171
PGM1,4.668105127,-0.81716574
PGM2,4.307442075,-3.5295840010000004
PGM2L1,-5.86044486,-3.5240481089999998
PGM3,0.08440671699999999,-6.670735753
PGM5,-0.563567183,7.2094494010000005
PGP,-5.608736083999999,1.513787292
PGPEP1,0.427980449,1.668735097
PGRMC1,-6.819117674,-6.388344049
PGRMC2,-0.8833157979999999,-10.32909888
PGS1,7.209167018,-2.7436377419999998
PHACTR1,-5.023974481000001,-9.466870093999999
PHACTR2,5.75071749,-1.4464761030000002
PHAX,-2.540872626,-6.535196205
PHB,1.33341686,1.72964286
PHC1,3.285914853,-9.83250752
PHC1P1,-2.726418751,-9.186635462
PHC2,0.24876371100000003,-2.39572721
PHC3,-2.7901614689999996,-7.661293284
PHETA2,4.265698058,-10.11934894
PHEX,3.2209180610000003,-10.15902224
PHF1,1.7458312619999998,-10.29155169
PHF10,-2.033329717,-8.343754401
PHF11,-5.274767615,-7.14431934
PHF12,9.126477819,-0.34219808
PHF13,4.326320262,-0.098359394
PHF14,-6.718617741,3.075713458
PHF19,4.079697959,-8.845528748
PHF20,-1.679354125,-9.825340636
PHF20L1,-4.0559105980000005,-2.35200147
PHF21A,3.370785521,1.527473122
PHF23,7.802387088,-4.471308307
PHF24,-4.616264472,3.8547045339999997
PHF3,-3.7093168339999996,1.5917174669999998
PHF5A,-1.601856678,2.552121906
PHF6,-3.953665642,-3.258310148
PHF7,5.101029215,-10.82970392
PHF8,6.189191299,-9.786672369
PHGDH,5.6114815689999995,5.114790264
PHIP,-5.940276451,-3.2191065689999996
PHKA2,4.344129383,-1.090906303
PHKB,5.139172981000001,-9.688276321
PHKG1,7.5128292210000005,-6.243214965
PHKG2,1.8241922480000001,7.51377531
PHLDA1,3.5856679760000003,-9.768094355
PHLDA3,1.783177808,8.923585698
PHLDB1,-1.172911279,-4.165322644
PHLDB2,-0.885859278,2.441150804
PHLDB3,1.3505624330000001,-11.76390599
PHLPP1,-4.378172605,-5.228637332
PHLPP2,2.44850178,-2.599759584
PHOSPHO1,2.132193092,5.040942591
PHOSPHO2,0.037573759,1.8469262830000002
PHPT1,8.339979674,7.2797174060000005
PHRF1,9.244752358,-3.275371933
PHTF1,2.076372816,-0.30702251
PHTF2,-1.695611882,-6.7036615610000005
PHYH,4.725800047,-4.5117595569999995
PHYHD1,-9.300317597000001,-1.5289315559999999
PHYKPL,9.14828226,-7.800078662000001
PI16,1.4772747730000002,-3.88403048
PI3,2.624668225,10.69229753
PI4K2A,4.793998771,8.157164604
PI4K2B,-4.849777914,-2.784598271
PI4KAP2,1.133000205,-11.114687400000001
PI4KB,5.587704489,-8.970783905
PIANP,12.44806976,-4.837592427
PIAS1,-3.584690671,-0.360356351
PIAS2,-4.428853144,-9.735655752000001
PIAS3,5.853365435,-11.95547173
PIAS4,11.22614718,-0.746213936
PIBF1,-2.491093967,-3.7116591260000003
PICALM,-3.066648072,-2.6622789719999997
PICK1,11.32526423,-6.975007421
PID1,11.01665938,-7.383029946000001
PIDD1,8.967927868,-2.388765452
PIEZO1,12.25620054,-1.455951545
PIF1,4.199706515,7.059286965
PIGA,-1.9649716130000001,-7.625927094
PIGB,3.9992965110000003,-10.40404588
PIGC,3.853161968,-8.501089289
PIGF,-2.121987995,-1.002785822
PIGG,1.751498965,-10.68559966
PIGH,1.282206638,-10.07306817
PIGK,-3.9897785530000003,-8.171626558
PIGL,2.637566845,-10.76939303
PIGM,7.192760164,0.901317198
PIGO,5.753222996,-12.00173648
PIGP,4.775173895,-10.42422684
PIGQ,7.787156978,2.3270179
PIGS,10.63024836,-7.400332512
PIGT,11.86971385,-5.11384578
PIGU,9.738658405,-6.1564794570000005
PIGV,4.983937458,-9.60086032
PIGX,-3.3853508139999997,-10.77030037
PIGZ,10.97527987,-4.482097813999999
PIH1D1,4.65447229,6.951005339
PIK3AP1,-5.265842662,-0.080909784
PIK3C2A,-3.167006476,-4.830099491
PIK3C2B,-2.534680723,-9.394690672000001
PIK3C3,-1.708332905,-8.858578559
PIK3CA,-5.682762445,-3.2363676339999996
PIK3CB,-0.9723901209999999,-8.373540146
PIK3CD-AS1,-3.8241330139999996,5.818582236
PIK3CD,4.132918908,2.841827377
PIK3CG,-3.641286081,3.343885858
PIK3IP1,2.4671612730000003,-11.85142981
PIK3R1,-1.880612709,-8.475184409
PIK3R3,1.3903830959999999,8.491776785
PIK3R5,5.234185945,-2.506234994
PIKFYVE,-0.845389242,-5.884339687000001
PILRA,3.226132465,2.670328822
PILRB,3.1079399289999996,-5.812004298
PIM1,7.047567402,3.6222915510000004
PIM2,-1.318637424,-10.60917806
PIN1,5.653434411,-1.5228236000000002
PIN4,2.349737351,-0.185889323
PINK1-AS,1.88011838,-10.96137868
PINK1,7.071197185,2.884641793
PIP4K2A,2.9510586589999996,4.005990363
PIP4K2C,6.569934761,-11.16591185
PIP4P1,4.612185365,-12.38623121
PIP4P2,-5.514619122999999,-5.80570041
PIP5K1A,4.810126025,-8.768942334
PIP5K1B,-1.097709283,-1.676882213
PIP5K1C,9.643349284,-2.469607714
PIP5KL1,6.771341774,7.3817069360000005
PIPOX,-1.428609754,-7.800458513
PIPSL,1.8056337709999999,-11.82473794
PITHD1,-4.548364925,-5.309030947
PITPNA,4.327911788,0.752877206
PITPNB,0.67488501,-1.284070497
PITPNC1,2.041650867,-0.297397482
